pH,conductivity,turbidity,temperature,time
7.63,16.52,526,12.69,2025-12-04T22:36:42
7.63,16.52,525,12.69,2025-12-04T22:36:52
7.63,16.52,525,12.69,2025-12-04T22:37:02
7.63,16.52,525,12.69,2025-12-04T22:37:13
7.63,16.52,525,12.69,2025-12-04T22:37:23
7.63,16.52,525,12.69,2025-12-04T22:37:33
7.63,16.52,525,12.69,2025-12-04T22:37:43
7.63,19.28,526,12.63,2025-12-04T22:37:53
7.63,16.52,526,12.69,2025-12-04T22:38:04
7.64,16.52,526,12.69,2025-12-04T22:38:14
7.63,16.52,525,12.69,2025-12-04T22:38:24
7.63,16.52,526,12.69,2025-12-04T22:38:34
7.63,16.52,525,12.69,2025-12-04T22:38:44
7.63,19.24,526,12.69,2025-12-04T22:38:55
7.63,16.52,526,12.69,2025-12-04T22:39:05
7.63,19.24,526,12.69,2025-12-04T22:39:15
7.63,16.52,525,12.69,2025-12-04T22:39:25
7.63,19.24,525,12.69,2025-12-04T22:39:35
7.63,16.52,525,12.69,2025-12-04T22:39:46
7.63,16.52,526,12.69,2025-12-04T22:39:56
7.63,16.52,524,12.69,2025-12-04T22:40:06
7.63,16.52,526,12.69,2025-12-04T22:40:16
7.63,16.52,526,12.69,2025-12-04T22:40:26
7.63,16.52,526,12.69,2025-12-04T22:40:37
7.63,16.52,526,12.69,2025-12-04T22:40:47
7.63,19.24,526,12.69,2025-12-04T22:40:57
7.64,16.52,525,12.69,2025-12-04T22:41:07
7.63,16.55,525,12.63,2025-12-04T22:41:17
7.63,16.52,526,12.69,2025-12-04T22:41:28
7.63,16.52,525,12.69,2025-12-04T22:41:38
7.64,16.52,526,12.69,2025-12-04T22:41:48
7.64,19.24,525,12.69,2025-12-04T22:41:58
7.64,16.55,526,12.63,2025-12-04T22:42:08
7.64,16.52,526,12.69,2025-12-04T22:42:18
7.64,16.52,525,12.69,2025-12-04T22:42:29
7.64,16.55,526,12.63,2025-12-04T22:42:39
7.64,19.24,526,12.69,2025-12-04T22:42:49
7.64,16.52,526,12.69,2025-12-04T22:42:59
7.64,16.52,526,12.69,2025-12-04T22:43:09
7.64,16.52,526,12.69,2025-12-04T22:43:20
7.64,16.52,526,12.69,2025-12-04T22:43:30
7.64,16.52,526,12.69,2025-12-04T22:43:40
7.64,16.52,526,12.69,2025-12-04T22:43:50
7.64,16.52,526,12.69,2025-12-04T22:44:00
7.64,16.55,526,12.63,2025-12-04T22:44:11
7.63,16.52,526,12.69,2025-12-04T22:44:21
7.64,16.52,525,12.69,2025-12-04T22:44:31
7.64,19.24,526,12.69,2025-12-04T22:44:41
7.64,16.52,526,12.69,2025-12-04T22:44:51
7.64,16.52,526,12.69,2025-12-04T22:45:02
7.64,16.52,524,12.69,2025-12-04T22:45:12
7.64,16.55,526,12.63,2025-12-04T22:45:22
7.64,16.52,525,12.69,2025-12-04T22:45:32
7.64,16.52,526,12.69,2025-12-04T22:45:42
7.64,16.52,526,12.69,2025-12-04T22:45:53
7.65,16.52,525,12.69,2025-12-04T22:46:03
7.65,16.52,525,12.69,2025-12-04T22:46:13
7.64,16.52,525,12.69,2025-12-04T22:46:23
7.64,16.52,526,12.69,2025-12-04T22:46:33
7.64,16.52,526,12.69,2025-12-04T22:46:43
7.64,16.52,525,12.69,2025-12-04T22:46:54
7.64,16.52,526,12.69,2025-12-04T22:47:04
7.64,16.52,526,12.69,2025-12-04T22:47:14
7.64,16.52,526,12.69,2025-12-04T22:47:24
7.63,16.52,526,12.69,2025-12-04T22:47:34
7.63,16.52,526,12.69,2025-12-04T22:47:45
7.63,16.52,526,12.69,2025-12-04T22:47:55
7.63,16.52,527,12.69,2025-12-04T22:48:05
7.63,19.24,527,12.69,2025-12-04T22:48:15
7.63,16.52,527,12.69,2025-12-04T22:48:25
7.63,16.52,526,12.69,2025-12-04T22:48:36
7.63,16.52,526,12.69,2025-12-04T22:48:46
7.63,16.52,526,12.69,2025-12-04T22:48:56
7.62,16.52,527,12.69,2025-12-04T22:49:06
7.62,16.52,526,12.69,2025-12-04T22:49:16
7.63,16.52,526,12.69,2025-12-04T22:49:27
7.63,16.52,526,12.69,2025-12-04T22:49:37
7.63,16.52,527,12.69,2025-12-04T22:49:47
7.63,16.52,527,12.69,2025-12-04T22:49:57
7.63,16.52,526,12.69,2025-12-04T22:50:07
7.63,16.52,527,12.69,2025-12-04T22:50:18
7.64,19.24,527,12.69,2025-12-04T22:50:28
7.63,16.52,527,12.69,2025-12-04T22:50:38
7.64,16.52,526,12.69,2025-12-04T22:50:48
7.64,16.52,527,12.69,2025-12-04T22:50:58
7.64,16.52,526,12.69,2025-12-04T22:51:09
7.64,16.52,527,12.69,2025-12-04T22:51:19
7.64,16.52,527,12.69,2025-12-04T22:51:29
7.64,16.52,527,12.69,2025-12-04T22:51:39
7.64,16.52,527,12.69,2025-12-04T22:51:49
7.64,16.52,524,12.69,2025-12-04T22:51:59
7.64,16.52,527,12.69,2025-12-04T22:52:10
7.64,19.24,526,12.69,2025-12-04T22:52:20
7.64,16.55,527,12.63,2025-12-04T22:52:30
7.63,19.24,527,12.69,2025-12-04T22:52:40
7.64,16.52,526,12.69,2025-12-04T22:52:50
7.64,16.52,527,12.69,2025-12-04T22:53:01
7.64,16.52,527,12.69,2025-12-04T22:53:11
7.63,16.52,525,12.69,2025-12-04T22:53:21
7.64,16.52,527,12.69,2025-12-04T22:53:31
7.64,16.52,526,12.69,2025-12-04T22:53:41
7.64,16.52,526,12.69,2025-12-04T22:53:52
7.64,19.24,527,12.69,2025-12-04T22:54:02
7.64,19.24,527,12.69,2025-12-04T22:54:12
7.64,16.52,527,12.69,2025-12-04T22:54:22
7.63,16.52,528,12.69,2025-12-04T22:54:32
7.63,16.52,527,12.69,2025-12-04T22:54:43
7.64,19.24,523,12.69,2025-12-04T22:54:53
7.64,16.52,527,12.69,2025-12-04T22:55:03
7.64,16.55,526,12.63,2025-12-04T22:55:13
7.64,16.52,525,12.69,2025-12-04T22:55:23
7.64,16.52,528,12.69,2025-12-04T22:55:34
7.64,16.52,528,12.69,2025-12-04T22:55:44
7.64,19.24,528,12.69,2025-12-04T22:55:54
7.64,16.52,527,12.69,2025-12-04T22:56:04
7.64,19.24,527,12.69,2025-12-04T22:56:14
7.64,19.28,527,12.63,2025-12-04T22:56:25
7.64,16.52,528,12.69,2025-12-04T22:56:35
7.64,16.52,527,12.69,2025-12-04T22:56:45
7.64,16.52,523,12.69,2025-12-04T22:56:55
7.64,16.52,528,12.69,2025-12-04T22:57:05
7.64,16.52,528,12.69,2025-12-04T22:57:15
7.64,16.52,528,12.69,2025-12-04T22:57:26
7.64,16.52,527,12.69,2025-12-04T22:57:36
7.64,16.52,526,12.69,2025-12-04T22:57:46
7.64,16.52,528,12.69,2025-12-04T22:57:56
7.63,16.52,528,12.69,2025-12-04T22:58:06
7.63,16.52,528,12.69,2025-12-04T22:58:17
7.63,16.52,528,12.69,2025-12-04T22:58:27
7.64,16.52,527,12.69,2025-12-04T22:58:37
7.63,16.52,528,12.69,2025-12-04T22:58:47
7.63,16.52,527,12.69,2025-12-04T22:58:57
7.64,16.52,525,12.69,2025-12-04T22:59:08
7.63,19.24,528,12.69,2025-12-04T22:59:18
7.63,16.52,528,12.69,2025-12-04T22:59:28
7.63,19.24,528,12.69,2025-12-04T22:59:38
7.62,16.52,527,12.69,2025-12-04T22:59:48
7.63,19.24,528,12.69,2025-12-04T22:59:59
7.63,16.52,528,12.69,2025-12-04T23:00:09
7.63,16.52,528,12.69,2025-12-04T23:00:19
7.63,16.52,528,12.69,2025-12-04T23:00:29
7.63,16.52,528,12.69,2025-12-04T23:00:39
7.63,16.52,527,12.69,2025-12-04T23:00:50
7.63,16.52,528,12.69,2025-12-04T23:01:00
7.63,16.52,526,12.69,2025-12-04T23:01:10
7.64,19.24,528,12.69,2025-12-04T23:01:20
7.64,16.52,529,12.69,2025-12-04T23:01:30
7.64,16.52,528,12.69,2025-12-04T23:01:40
7.64,16.52,528,12.69,2025-12-04T23:01:51
7.64,16.52,528,12.69,2025-12-04T23:02:01
7.64,16.52,527,12.69,2025-12-04T23:02:11
7.64,19.24,529,12.69,2025-12-04T23:02:21
7.63,16.52,527,12.69,2025-12-04T23:02:31
7.63,16.52,528,12.69,2025-12-04T23:02:42
7.64,16.52,529,12.69,2025-12-04T23:02:52
7.64,16.52,527,12.69,2025-12-04T23:03:02
7.64,16.52,528,12.69,2025-12-04T23:03:12
7.64,19.24,527,12.69,2025-12-04T23:03:22
7.64,16.52,529,12.69,2025-12-04T23:03:33
7.64,16.52,527,12.69,2025-12-04T23:03:43
7.63,16.52,529,12.69,2025-12-04T23:03:53
7.63,16.52,529,12.69,2025-12-04T23:04:03
7.63,16.52,528,12.69,2025-12-04T23:04:13
7.63,16.52,528,12.69,2025-12-04T23:04:24
7.63,16.52,529,12.69,2025-12-04T23:04:34
7.63,16.52,529,12.69,2025-12-04T23:04:44
7.62,16.52,528,12.69,2025-12-04T23:04:54
7.62,16.52,528,12.69,2025-12-04T23:05:04
7.62,16.52,530,12.69,2025-12-04T23:05:15
7.62,16.52,530,12.69,2025-12-04T23:05:25
7.63,19.24,529,12.69,2025-12-04T23:05:35
7.63,19.24,529,12.69,2025-12-04T23:05:45
7.62,16.52,529,12.69,2025-12-04T23:05:55
7.63,16.52,528,12.69,2025-12-04T23:06:05
7.63,16.52,530,12.69,2025-12-04T23:06:16
7.62,16.52,530,12.69,2025-12-04T23:06:26
7.63,16.52,530,12.69,2025-12-04T23:06:36
7.62,16.52,530,12.69,2025-12-04T23:06:46
7.63,19.24,530,12.69,2025-12-04T23:06:56
7.64,16.52,530,12.69,2025-12-04T23:07:07
7.64,16.52,528,12.69,2025-12-04T23:07:17
7.63,16.52,530,12.69,2025-12-04T23:07:27
7.63,16.52,530,12.69,2025-12-04T23:07:37
7.63,19.24,530,12.69,2025-12-04T23:07:47
7.62,16.52,530,12.69,2025-12-04T23:07:58
7.63,16.52,528,12.69,2025-12-04T23:08:08
7.63,19.24,530,12.69,2025-12-04T23:08:18
7.63,19.24,530,12.69,2025-12-04T23:08:28
7.63,19.24,531,12.69,2025-12-04T23:08:38
7.63,16.52,529,12.69,2025-12-04T23:08:49
7.63,16.52,528,12.69,2025-12-04T23:08:59
7.64,16.52,530,12.69,2025-12-04T23:09:09
7.64,16.52,529,12.69,2025-12-04T23:09:19
7.64,16.52,530,12.69,2025-12-04T23:09:29
7.64,16.52,530,12.69,2025-12-04T23:09:40
7.63,16.52,530,12.69,2025-12-04T23:09:50
7.63,16.52,530,12.69,2025-12-04T23:10:00
7.63,16.52,529,12.69,2025-12-04T23:10:10
7.63,16.52,531,12.69,2025-12-04T23:10:20
7.64,16.52,530,12.69,2025-12-04T23:10:30
7.64,16.52,530,12.69,2025-12-04T23:10:41
7.63,16.52,531,12.69,2025-12-04T23:10:51
7.63,16.52,529,12.69,2025-12-04T23:11:01
7.63,16.52,530,12.69,2025-12-04T23:11:11
7.63,19.24,531,12.69,2025-12-04T23:11:21
7.62,16.52,531,12.69,2025-12-04T23:11:32
7.62,16.52,531,12.69,2025-12-04T23:11:42
7.62,16.52,531,12.69,2025-12-04T23:11:52
7.62,16.52,531,12.69,2025-12-04T23:12:02
7.62,16.52,531,12.69,2025-12-04T23:12:12
7.63,16.52,531,12.69,2025-12-04T23:12:23
7.62,16.52,531,12.69,2025-12-04T23:12:33
7.62,19.24,532,12.69,2025-12-04T23:12:43
7.63,16.52,531,12.69,2025-12-04T23:12:53
7.63,16.52,529,12.69,2025-12-04T23:13:03
7.64,19.24,530,12.69,2025-12-04T23:13:14
7.64,16.55,530,12.63,2025-12-04T23:13:24
7.64,16.52,532,12.69,2025-12-04T23:13:34
7.64,16.52,530,12.69,2025-12-04T23:13:44
7.64,16.52,531,12.69,2025-12-04T23:13:54
7.64,16.52,532,12.69,2025-12-04T23:14:05
7.64,16.52,531,12.69,2025-12-04T23:14:15
7.64,16.52,531,12.69,2025-12-04T23:14:25
7.64,16.52,531,12.69,2025-12-04T23:14:35
7.64,16.52,531,12.69,2025-12-04T23:14:45
7.64,16.52,531,12.69,2025-12-04T23:14:56
7.64,16.52,531,12.69,2025-12-04T23:15:06
7.63,16.52,532,12.69,2025-12-04T23:15:16
7.64,16.52,532,12.69,2025-12-04T23:15:26
7.64,16.52,532,12.69,2025-12-04T23:15:36
7.64,16.52,532,12.69,2025-12-04T23:15:46
7.64,16.52,532,12.69,2025-12-04T23:15:57
7.64,16.52,531,12.69,2025-12-04T23:16:07
7.63,16.52,531,12.69,2025-12-04T23:16:17
7.63,16.52,532,12.69,2025-12-04T23:16:27
7.64,16.52,531,12.69,2025-12-04T23:16:37
7.63,16.52,532,12.69,2025-12-04T23:16:48
7.64,16.52,532,12.69,2025-12-04T23:16:58
7.64,16.52,530,12.69,2025-12-04T23:17:08
7.64,16.52,531,12.69,2025-12-04T23:17:18
7.63,16.52,532,12.69,2025-12-04T23:17:28
7.63,16.52,532,12.69,2025-12-04T23:17:39
7.64,19.24,533,12.69,2025-12-04T23:17:49
7.63,16.52,532,12.69,2025-12-04T23:17:59
7.64,16.52,532,12.69,2025-12-04T23:18:09
7.63,16.52,532,12.69,2025-12-04T23:18:19
7.64,16.52,533,12.69,2025-12-04T23:18:30
7.63,16.52,531,12.69,2025-12-04T23:18:40
7.63,16.52,533,12.69,2025-12-04T23:18:50
7.62,19.24,533,12.69,2025-12-04T23:19:00
7.62,19.24,533,12.69,2025-12-04T23:19:10
7.62,16.52,533,12.69,2025-12-04T23:19:21
7.62,16.52,533,12.69,2025-12-04T23:19:31
7.61,19.24,533,12.69,2025-12-04T23:19:41
7.62,16.52,533,12.69,2025-12-04T23:19:51
7.62,19.24,532,12.69,2025-12-04T23:20:01
7.62,19.24,533,12.69,2025-12-04T23:20:11
7.63,19.24,533,12.69,2025-12-04T23:20:22
7.63,16.52,533,12.69,2025-12-04T23:20:32
7.63,16.52,533,12.69,2025-12-04T23:20:42
7.63,16.52,534,12.69,2025-12-04T23:20:52
7.63,16.52,533,12.69,2025-12-04T23:21:02
7.63,19.24,533,12.69,2025-12-04T23:21:13
7.63,16.52,534,12.69,2025-12-04T23:21:23
7.63,16.52,533,12.69,2025-12-04T23:21:33
7.63,19.24,533,12.69,2025-12-04T23:21:43
7.63,16.52,532,12.69,2025-12-04T23:21:53
7.63,16.52,533,12.69,2025-12-04T23:22:04
7.63,16.52,533,12.69,2025-12-04T23:22:14
7.63,16.52,533,12.69,2025-12-04T23:22:24
7.62,16.52,534,12.69,2025-12-04T23:22:34
7.61,16.52,534,12.69,2025-12-04T23:22:44
7.62,19.24,534,12.69,2025-12-04T23:22:55
7.61,19.24,534,12.69,2025-12-04T23:23:05
7.61,16.52,533,12.69,2025-12-04T23:23:15
7.62,16.52,533,12.69,2025-12-04T23:23:25
7.62,16.49,531,12.75,2025-12-04T23:23:35
7.63,19.24,533,12.69,2025-12-04T23:23:46
7.63,16.52,533,12.69,2025-12-04T23:23:56
7.63,19.24,534,12.69,2025-12-04T23:24:06
7.63,16.52,534,12.69,2025-12-04T23:24:16
7.63,19.24,532,12.69,2025-12-04T23:24:26
7.63,16.52,534,12.69,2025-12-04T23:24:37
7.64,16.52,533,12.69,2025-12-04T23:24:47
7.64,16.52,531,12.69,2025-12-04T23:24:57
7.64,16.52,533,12.69,2025-12-04T23:25:07
7.64,16.52,534,12.69,2025-12-04T23:25:17
7.64,16.52,533,12.69,2025-12-04T23:25:27
7.64,16.52,533,12.69,2025-12-04T23:25:38
7.64,19.24,533,12.69,2025-12-04T23:25:48
7.64,19.24,533,12.69,2025-12-04T23:25:58
7.64,16.52,533,12.69,2025-12-04T23:26:08
7.64,16.52,534,12.69,2025-12-04T23:26:18
7.64,16.49,532,12.75,2025-12-04T23:26:29
7.64,19.24,533,12.69,2025-12-04T23:26:39
7.65,16.52,533,12.69,2025-12-04T23:26:49
7.64,16.52,533,12.69,2025-12-04T23:26:59
7.64,16.52,532,12.69,2025-12-04T23:27:09
7.64,16.52,533,12.69,2025-12-04T23:27:20
7.63,16.52,533,12.69,2025-12-04T23:27:30
7.63,16.52,533,12.69,2025-12-04T23:27:40
7.63,16.52,534,12.69,2025-12-04T23:27:50
7.62,16.52,534,12.69,2025-12-04T23:28:00
7.61,16.52,531,12.69,2025-12-04T23:28:11
7.62,16.52,533,12.69,2025-12-04T23:28:21
7.61,19.21,533,12.75,2025-12-04T23:28:31
7.61,16.49,533,12.75,2025-12-04T23:28:41
7.61,16.49,534,12.75,2025-12-04T23:28:51
7.61,16.49,530,12.75,2025-12-04T23:29:02
7.62,16.52,533,12.69,2025-12-04T23:29:12
7.61,16.52,534,12.69,2025-12-04T23:29:22
7.61,19.24,533,12.69,2025-12-04T23:29:32
7.62,16.52,534,12.69,2025-12-04T23:29:42
7.62,16.52,533,12.69,2025-12-04T23:29:53
7.62,16.52,534,12.69,2025-12-04T23:30:03
7.63,19.24,533,12.69,2025-12-04T23:30:13
7.63,16.52,533,12.69,2025-12-04T23:30:23
7.63,16.52,532,12.69,2025-12-04T23:30:33
7.63,16.52,534,12.69,2025-12-04T23:30:44
7.63,19.24,532,12.69,2025-12-04T23:30:54
7.62,19.24,534,12.69,2025-12-04T23:31:04
7.62,16.52,533,12.69,2025-12-04T23:31:14
7.62,16.52,534,12.69,2025-12-04T23:31:24
7.62,16.52,533,12.69,2025-12-04T23:31:35
7.62,16.52,533,12.69,2025-12-04T23:31:45
7.62,16.52,533,12.69,2025-12-04T23:31:55
7.62,16.52,534,12.69,2025-12-04T23:32:05
7.62,16.52,534,12.69,2025-12-04T23:32:15
7.62,16.52,534,12.69,2025-12-04T23:32:25
7.62,19.24,534,12.69,2025-12-04T23:32:36
7.62,16.52,535,12.69,2025-12-04T23:32:46
7.61,16.52,535,12.69,2025-12-04T23:32:56
7.61,16.52,534,12.69,2025-12-04T23:33:06
7.6,16.49,534,12.75,2025-12-04T23:33:16
7.61,16.49,534,12.75,2025-12-04T23:33:27
7.6,16.52,535,12.69,2025-12-04T23:33:37
7.6,16.49,535,12.75,2025-12-04T23:33:47
7.61,16.52,535,12.69,2025-12-04T23:33:57
7.62,19.24,535,12.69,2025-12-04T23:34:07
7.62,16.52,535,12.69,2025-12-04T23:34:18
7.62,16.49,535,12.75,2025-12-04T23:34:28
7.63,16.52,536,12.69,2025-12-04T23:34:38
7.63,16.52,536,12.69,2025-12-04T23:34:48
7.63,19.24,536,12.69,2025-12-04T23:34:58
7.63,16.52,536,12.69,2025-12-04T23:35:09
7.63,16.52,535,12.69,2025-12-04T23:35:19
7.63,16.52,535,12.69,2025-12-04T23:35:29
7.63,16.52,536,12.69,2025-12-04T23:35:39
7.63,16.49,537,12.75,2025-12-04T23:35:49
7.63,16.52,536,12.69,2025-12-04T23:36:00
7.62,16.52,536,12.69,2025-12-04T23:36:10
7.62,16.49,537,12.75,2025-12-04T23:36:20
7.62,16.52,537,12.69,2025-12-04T23:36:30
7.61,16.49,537,12.75,2025-12-04T23:36:40
7.61,16.52,535,12.69,2025-12-04T23:36:51
7.61,16.52,536,12.69,2025-12-04T23:37:01
7.61,16.52,537,12.69,2025-12-04T23:37:11
7.61,16.52,536,12.69,2025-12-04T23:37:21
7.62,16.52,537,12.69,2025-12-04T23:37:31
7.62,16.52,538,12.69,2025-12-04T23:37:41
7.62,19.24,538,12.69,2025-12-04T23:37:52
7.63,16.52,538,12.69,2025-12-04T23:38:02
7.63,19.24,537,12.69,2025-12-04T23:38:12
7.63,16.52,537,12.69,2025-12-04T23:38:22
7.63,16.52,538,12.69,2025-12-04T23:38:32
7.64,16.52,538,12.69,2025-12-04T23:38:43
7.63,16.52,536,12.69,2025-12-04T23:38:53
7.63,16.52,538,12.69,2025-12-04T23:39:03
7.63,19.24,539,12.69,2025-12-04T23:39:13
7.63,16.52,539,12.69,2025-12-04T23:39:23
7.63,19.24,539,12.69,2025-12-04T23:39:34
7.63,19.24,536,12.69,2025-12-04T23:39:44
7.63,16.52,539,12.69,2025-12-04T23:39:54
7.63,16.52,539,12.69,2025-12-04T23:40:04
7.63,16.52,538,12.69,2025-12-04T23:40:14
7.63,16.52,538,12.69,2025-12-04T23:40:25
7.63,16.52,538,12.69,2025-12-04T23:40:35
7.63,16.52,539,12.69,2025-12-04T23:40:45
7.63,19.24,539,12.69,2025-12-04T23:40:55
7.63,19.24,539,12.69,2025-12-04T23:41:05
7.63,16.52,538,12.69,2025-12-04T23:41:16
7.63,19.24,539,12.69,2025-12-04T23:41:26
7.64,16.52,538,12.69,2025-12-04T23:41:36
7.64,16.52,539,12.69,2025-12-04T23:41:46
7.64,16.52,538,12.69,2025-12-04T23:41:56
7.64,16.52,539,12.69,2025-12-04T23:42:06
7.64,16.52,539,12.69,2025-12-04T23:42:17
7.62,16.52,540,12.69,2025-12-04T23:42:27
7.62,19.24,538,12.69,2025-12-04T23:42:37
7.62,19.24,539,12.69,2025-12-04T23:42:47
7.62,19.24,537,12.69,2025-12-04T23:42:57
7.62,16.52,540,12.69,2025-12-04T23:43:08
7.61,19.24,540,12.69,2025-12-04T23:43:18
7.62,19.21,538,12.75,2025-12-04T23:43:28
7.62,19.24,540,12.69,2025-12-04T23:43:38
7.62,16.52,539,12.69,2025-12-04T23:43:48
7.62,19.24,537,12.69,2025-12-04T23:43:59
7.62,19.21,539,12.75,2025-12-04T23:44:09
7.62,16.49,539,12.75,2025-12-04T23:44:19
7.62,16.52,539,12.69,2025-12-04T23:44:29
7.63,16.52,540,12.69,2025-12-04T23:44:39
7.63,19.24,540,12.69,2025-12-04T23:44:50
7.63,16.52,538,12.69,2025-12-04T23:45:00
7.63,16.49,540,12.75,2025-12-04T23:45:10
7.63,16.52,539,12.69,2025-12-04T23:45:20
7.63,16.49,540,12.75,2025-12-04T23:45:30
7.63,19.21,540,12.75,2025-12-04T23:45:41
7.63,16.52,538,12.69,2025-12-04T23:45:51
7.63,16.52,539,12.69,2025-12-04T23:46:01
7.63,19.24,539,12.69,2025-12-04T23:46:11
7.63,16.52,540,12.69,2025-12-04T23:46:21
7.63,16.52,540,12.69,2025-12-04T23:46:31
7.63,16.49,540,12.75,2025-12-04T23:46:42
7.63,16.52,541,12.69,2025-12-04T23:46:52
7.63,19.21,540,12.75,2025-12-04T23:47:02
7.63,16.52,540,12.69,2025-12-04T23:47:12
7.64,19.24,540,12.69,2025-12-04T23:47:22
7.64,16.49,537,12.75,2025-12-04T23:47:33
7.64,16.52,541,12.69,2025-12-04T23:47:43
7.63,16.49,541,12.75,2025-12-04T23:47:53
7.63,16.52,541,12.69,2025-12-04T23:48:03
7.64,16.52,540,12.69,2025-12-04T23:48:13
7.64,16.52,541,12.69,2025-12-04T23:48:24
7.64,16.49,542,12.75,2025-12-04T23:48:34
7.63,16.52,541,12.69,2025-12-04T23:48:44
7.64,16.52,541,12.69,2025-12-04T23:48:54
7.64,16.52,541,12.69,2025-12-04T23:49:04
7.64,16.52,541,12.69,2025-12-04T23:49:15
7.63,16.52,540,12.69,2025-12-04T23:49:25
7.63,16.52,538,12.69,2025-12-04T23:49:35
7.64,16.49,541,12.75,2025-12-04T23:49:45
7.63,16.52,541,12.69,2025-12-04T23:49:55
7.63,19.24,540,12.69,2025-12-04T23:50:06
7.63,16.52,541,12.69,2025-12-04T23:50:16
7.63,16.52,540,12.69,2025-12-04T23:50:26
7.63,19.21,540,12.75,2025-12-04T23:50:36
7.63,16.52,541,12.69,2025-12-04T23:50:46
7.63,16.52,541,12.69,2025-12-04T23:50:57
7.63,16.52,541,12.69,2025-12-04T23:51:07
7.63,19.24,541,12.69,2025-12-04T23:51:17
7.63,16.49,542,12.75,2025-12-04T23:51:27
7.62,16.52,542,12.69,2025-12-04T23:51:37
7.62,16.52,541,12.69,2025-12-04T23:51:47
7.63,19.24,542,12.69,2025-12-04T23:51:58
7.63,19.21,540,12.75,2025-12-04T23:52:08
7.63,16.52,542,12.69,2025-12-04T23:52:18
7.63,19.24,542,12.69,2025-12-04T23:52:28
7.63,16.52,541,12.69,2025-12-04T23:52:38
7.63,16.52,542,12.69,2025-12-04T23:52:49
7.64,16.52,542,12.69,2025-12-04T23:52:59
7.64,16.52,540,12.69,2025-12-04T23:53:09
7.63,19.24,541,12.69,2025-12-04T23:53:19
7.64,16.52,542,12.69,2025-12-04T23:53:29
7.63,16.49,543,12.75,2025-12-04T23:53:40
7.63,16.52,542,12.69,2025-12-04T23:53:50
7.62,16.52,542,12.69,2025-12-04T23:54:00
7.62,16.49,543,12.75,2025-12-04T23:54:10
7.62,16.52,542,12.69,2025-12-04T23:54:20
7.63,19.24,541,12.69,2025-12-04T23:54:31
7.63,16.52,541,12.69,2025-12-04T23:54:41
7.63,16.52,542,12.69,2025-12-04T23:54:51
7.64,16.49,542,12.75,2025-12-04T23:55:01
7.63,16.49,543,12.75,2025-12-04T23:55:11
7.64,16.52,542,12.69,2025-12-04T23:55:22
7.64,16.52,543,12.69,2025-12-04T23:55:32
7.64,19.24,542,12.69,2025-12-04T23:55:42
7.63,16.52,543,12.69,2025-12-04T23:55:52
7.63,16.49,543,12.75,2025-12-04T23:56:02
7.63,16.49,543,12.75,2025-12-04T23:56:13
7.63,16.49,543,12.75,2025-12-04T23:56:23
7.63,19.21,543,12.75,2025-12-04T23:56:33
7.63,16.52,543,12.69,2025-12-04T23:56:43
7.63,16.52,542,12.69,2025-12-04T23:56:53
7.63,16.49,542,12.75,2025-12-04T23:57:03
7.64,16.52,542,12.69,2025-12-04T23:57:14
7.63,16.52,543,12.69,2025-12-04T23:57:24
7.64,16.52,543,12.69,2025-12-04T23:57:34
7.64,16.52,543,12.69,2025-12-04T23:57:44
7.64,19.24,540,12.69,2025-12-04T23:57:54
7.64,16.52,543,12.69,2025-12-04T23:58:05
7.63,16.52,544,12.69,2025-12-04T23:58:15
7.64,19.24,544,12.69,2025-12-04T23:58:25
7.64,16.52,543,12.69,2025-12-04T23:58:35
7.64,19.21,542,12.75,2025-12-04T23:58:45
7.64,16.52,543,12.69,2025-12-04T23:58:56
7.64,16.52,544,12.69,2025-12-04T23:59:06
7.64,16.52,544,12.69,2025-12-04T23:59:16
7.64,19.24,544,12.69,2025-12-04T23:59:26
7.63,19.21,543,12.75,2025-12-04T23:59:36
7.64,19.24,544,12.69,2025-12-04T23:59:47
7.63,16.49,544,12.75,2025-12-04T23:59:57
7.63,16.49,546,12.75,2025-12-05T00:00:07
7.63,16.52,544,12.69,2025-12-05T00:00:17
7.64,16.49,544,12.75,2025-12-05T00:00:27
7.64,16.52,543,12.69,2025-12-05T00:00:38
7.64,19.24,543,12.69,2025-12-05T00:00:48
7.64,16.49,542,12.75,2025-12-05T00:00:58
7.64,16.52,544,12.69,2025-12-05T00:01:08
7.63,16.52,544,12.69,2025-12-05T00:01:18
7.63,16.52,544,12.69,2025-12-05T00:01:28
7.63,16.52,544,12.69,2025-12-05T00:01:39
7.63,16.52,544,12.69,2025-12-05T00:01:49
7.63,16.49,544,12.75,2025-12-05T00:01:59
7.62,19.21,544,12.75,2025-12-05T00:02:09
7.63,16.49,542,12.75,2025-12-05T00:02:19
7.63,16.49,545,12.75,2025-12-05T00:02:30
7.63,16.52,544,12.69,2025-12-05T00:02:40
7.63,16.49,544,12.75,2025-12-05T00:02:50
7.62,16.49,545,12.75,2025-12-05T00:03:00
7.62,16.49,544,12.75,2025-12-05T00:03:10
7.63,16.49,546,12.75,2025-12-05T00:03:21
7.63,16.49,542,12.75,2025-12-05T00:03:31
7.63,16.52,545,12.69,2025-12-05T00:03:41
7.63,16.49,545,12.75,2025-12-05T00:03:51
7.63,19.21,546,12.75,2025-12-05T00:04:01
7.63,19.24,545,12.69,2025-12-05T00:04:12
7.63,16.52,546,12.69,2025-12-05T00:04:22
